Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730821507066581504,7.18,-5.82,10.94,-1.56,3.29,-2.28,5.52,-3.89,3.06,0.63,6.726770290441614,-1.3165272193875177,0.9534131395646701
1730821507166668288,7.17,-5.83,10.94,-1.56,3.23,-2.25,5.48,-3.97,3.06,0.63,6.752389593898407,-1.28118181002975,0.9497810912271195
1730821507266584320,7.17,-5.84,10.94,-1.56,3.17,-2.23,5.44,-4.05,3.06,0.63,6.767666265513439,-1.2619565372507036,0.9486703658768054
1730821507366665472,7.17,-5.85,10.94,-1.55,3.1,-2.2,5.4,-4.13,3.06,0.63,6.790159741851145,-1.2345486075157388,0.9367250878574556
1730821507466611456,7.17,-5.86,10.94,-1.55,3.04,-2.18,5.36,-4.21,3.06,0.63,6.816626736353301,-1.2043599521572617,0.9032818374500451
1730821507566565376,7.17,-5.85,10.93,-1.55,2.99,-2.19,5.33,-4.28,3.06,0.63,6.831210100995548,-1.1882424116193455,0.8819904335807549
1730821507666566400,7.17,-5.84,10.93,-1.56,2.94,-2.2,5.29,-4.35,3.06,0.63,6.852225960370722,-1.1679329402061733,0.8570650860416326
1730821507766577152,7.17,-5.83,10.93,-1.56,2.89,-2.2,5.26,-4.42,3.06,0.63,6.8736480883028275,-1.1476071285553955,0.8476235912221805
1730821507866621184,7.18,-5.82,10.93,-1.56,2.84,-2.21,5.23,-4.48,3.06,0.62,6.901034793339701,-1.1177895981956216,0.8523035717874863
1730821507966690304,7.18,-5.81,10.92,-1.57,2.79,-2.22,5.2,-4.55,3.06,0.62,6.925361340038604,-1.0929854806478283,0.8508993580909889
1730821508066718464,7.18,-5.8,10.92,-1.57,2.74,-2.23,5.16,-4.62,3.06,0.62,6.944019200099769,-1.0743909905275877,0.8385861258346771
1730821508166688512,7.18,-5.79,10.92,-1.57,2.69,-2.24,5.13,-4.69,3.06,0.62,6.965950433558994,-1.0503285705799663,0.8117964842895878
1730821508266612224,7.19,-5.78,10.91,-1.57,2.64,-2.25,5.1,-4.76,3.06,0.62,6.989927049404066,-1.0299687897852552,0.7922316010234878
1730821508366593280,7.19,-5.77,10.91,-1.58,2.6,-2.25,5.06,-4.83,3.06,0.62,7.018473292345238,-1.0021645475902612,0.7905086896292657
1730821508466654208,7.19,-5.76,10.91,-1.58,2.55,-2.26,5.03,-4.9,3.06,0.62,7.035872917919976,-0.9865440967233732,0.7932889512623501
1730821508566607360,7.19,-5.76,10.91,-1.57,2.52,-2.25,5.04,-4.95,3.06,0.62,7.06299466540611,-0.9630943640266252,0.7968916464897163
1730821508666739456,7.19,-5.76,10.91,-1.55,2.5,-2.23,5.04,-4.99,3.06,0.61,7.0868174330896885,-0.9404831872161089,0.7986642969398108
1730821508766776576,7.19,-5.76,10.91,-1.54,2.48,-2.21,5.05,-5.04,3.06,0.61,7.120164795957093,-0.9103970261977579,0.7993713080263968
1730821508866841344,7.19,-5.76,10.91,-1.52,2.46,-2.2,5.05,-5.09,3.06,0.61,7.137477305881719,-0.8937530771752531,0.7995584841461268
1730821508966849280,7.19,-5.76,10.91,-1.51,2.44,-2.18,5.06,-5.14,3.06,0.61,7.16195001391638,-0.8694941232984409,0.7991102144899785
1730821509066663424,7.19,-5.75,10.91,-1.5,2.41,-2.16,5.06,-5.19,3.06,0.61,7.188312560456527,-0.8456690905939777,0.7978744344177682
1730821509166712576,7.19,-5.75,10.91,-1.48,2.39,-2.15,5.07,-5.24,3.06,0.61,7.220954986158274,-0.8164871691366478,0.7968912208466437
1730821509266667520,7.19,-5.75,10.91,-1.47,2.37,-2.13,5.07,-5.29,3.06,0.61,7.23819052489195,-0.7990561014695157,0.7956276232016136
1730821509366680320,7.19,-5.75,10.91,-1.46,2.35,-2.11,5.08,-5.34,3.06,0.61,7.263151928017766,-0.7766269958709384,0.7949512862451783
1730821509466700544,7.19,-5.75,10.91,-1.44,2.33,-2.1,5.09,-5.39,3.07,0.61,7.291760745207224,-0.752946389173994,0.79442394223546
1730821509566715392,7.19,-5.75,10.91,-1.44,2.33,-2.1,5.08,-5.4,3.07,0.6,7.321272605955151,-0.7244919517330701,0.7919802201412758
1730821509666671616,7.19,-5.75,10.9,-1.44,2.33,-2.1,5.08,-5.42,3.07,0.6,7.341414575754435,-0.706657090405399,0.7919792828494827
1730821509766634496,7.19,-5.75,10.9,-1.44,2.33,-2.1,5.08,-5.43,3.07,0.6,7.365821184948466,-0.6839797348698258,0.7904125702941076
1730821509866583296,7.19,-5.74,10.9,-1.44,2.33,-2.1,5.07,-5.44,3.07,0.6,7.39190533107616,-0.6615065615424818,0.7856112003385637
1730821509966529280,7.2,-5.74,10.9,-1.44,2.33,-2.1,5.07,-5.46,3.07,0.6,7.418669643927219,-0.6384968129882083,0.773895065703371
1730821510066608384,7.2,-5.74,10.89,-1.44,2.33,-2.1,5.07,-5.47,3.07,0.6,7.448338537495939,-0.6108885131807558,0.7517192880515563
1730821510166656512,7.2,-5.74,10.89,-1.44,2.33,-2.1,5.07,-5.49,3.07,0.6,7.466801290606087,-0.5959097278478889,0.7395717402198704
1730821510266717440,7.2,-5.74,10.89,-1.44,2.33,-2.1,5.06,-5.5,3.07,0.6,7.492211002973319,-0.574532940116419,0.7243137394186829
1730821510366760192,7.2,-5.74,10.88,-1.44,2.33,-2.1,5.06,-5.51,3.07,0.59,7.51790101890265,-0.5557765923985851,0.7115955452998729
1730821510466760448,7.2,-5.74,10.88,-1.44,2.33,-2.1,5.06,-5.53,3.07,0.59,7.546431789161424,-0.5295589029746752,0.7127519462331813
1730821510566692352,7.2,-5.73,10.88,-1.44,2.33,-2.1,5.05,-5.53,3.07,0.59,7.567793736133991,-0.5149016293741511,0.7128245348672029
1730821510666748160,7.2,-5.73,10.88,-1.45,2.33,-2.1,5.04,-5.53,3.07,0.59,7.592202073257553,-0.4945113901987215,0.7016639459467353
1730821510766722560,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.03,-5.53,3.07,0.59,7.616511507923489,-0.47527666768524046,0.6780308878921668
1730821510866708224,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.03,-5.53,3.07,0.59,7.649164261450057,-0.4523648766190109,0.6478679367582824
1730821510966631424,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.02,-5.53,3.07,0.59,7.66351969534853,-0.439924501831253,0.6294685152141483
1730821511066785280,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.01,-5.53,3.07,0.59,7.691751046418888,-0.423642231916066,0.6061255303422639
1730821511166722304,7.2,-5.73,10.86,-1.45,2.33,-2.1,5.0,-5.53,3.07,0.59,7.714431539950587,-0.40847110203187365,0.5854210531354853
1730821511266705152,7.2,-5.73,10.86,-1.45,2.33,-2.1,4.99,-5.53,3.07,0.58,7.746810068564995,-0.3896915033291859,0.5728809399434152
1730821511366705408,7.2,-5.72,10.86,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.771702898342424,-0.37169228606622706,0.5747612445138588
1730821511466750464,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.794195845846362,-0.35983778008256406,0.5682820640683375
1730821511566680320,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.82040120106714,-0.3464379899180994,0.5468525289282782
1730821511666746368,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.853997472059254,-0.32641887339071385,0.5119408888985197
1730821511766813440,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.883146369537203,-0.3115063670843432,0.48586813827813036
1730821511866745344,7.2,-5.72,10.84,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.903551850403165,-0.3020459071530097,0.46784453989221253
1730821511966774528,7.2,-5.72,10.84,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58,7.932035993371221,-0.2870653150997038,0.4424907218697184
1730821512066722304,7.2,-5.71,10.84,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.57,7.961470543352112,-0.2754365495839526,0.41601865083709655
1730821512166725376,7.2,-5.71,10.84,-1.45,2.33,-2.11,4.98,-5.53,3.07,0.57,7.9934309415575395,-0.2614309207296257,0.39104800754518987
1730821512266680576,7.2,-5.71,10.83,-1.45,2.33,-2.11,4.98,-5.53,3.07,0.57,8.021911469572954,-0.2514245620440416,0.3851090339278427
1730821512366701312,7.2,-5.71,10.83,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57,8.044175008044029,-0.24409423909455485,0.38846880611275414
1730821512466642432,7.2,-5.71,10.83,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57,8.072806967288777,-0.23503445581396853,0.3925933529098309
1730821512566677504,7.2,-5.71,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57,8.1045944424064,-0.2244065704136602,0.3918574652736053
1730821512666628352,7.2,-5.71,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57,8.141934880204523,-0.21003772934947085,0.36519440513123946
1730821512766679552,7.2,-5.71,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57,8.157572666005617,-0.20502507229234457,0.3505192972277823
1730821512866660352,7.2,-5.7,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57,8.195472640612513,-0.19446468432615527,0.3164362322918114
1730821512966650368,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56,8.225338550291346,-0.18575949071876652,0.3039496721301671
1730821513066688512,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56,8.25686807496091,-0.1786159543305148,0.30635901260695825
1730821513166746368,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56,8.279269412439286,-0.17343842630363104,0.30969118489777764
1730821513266719232,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56,8.321756505732441,-0.16217393670908242,0.3122041568090277
1730821513366707200,7.2,-5.7,10.8,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56,8.35444987313592,-0.1544362829841206,0.3124579504471874
1730821513466706176,7.2,-5.7,10.8,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.56,8.385449098356116,-0.14651573129654727,0.3140800827596142
1730821513566535424,7.2,-5.69,10.8,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.56,8.414177541733489,-0.14116658169849527,0.3213301559448488
1730821513666603520,7.21,-5.69,10.79,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.56,8.445070152070763,-0.1340183166489255,0.33749051838814803
1730821513766595328,7.21,-5.69,10.79,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.55,8.486195262897462,-0.1263539622738361,0.3514682248355324
1730821513866723328,7.21,-5.69,10.79,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.55,8.517558101081665,-0.11770314423305761,0.3480939082672243
1730821513966745344,7.21,-5.69,10.79,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55,8.550155021489983,-0.10919151540784933,0.33362989232108664
1730821514066706432,7.21,-5.69,10.78,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55,8.573221789376287,-0.10316297293312404,0.3162668521089229
1730821514166621184,7.21,-5.69,10.78,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55,8.60497147129629,-0.09472178688001964,0.28882007221740136
1730821514266726144,7.21,-5.69,10.78,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55,8.647868243782552,-0.0858456163015715,0.25767452706496996
1730821514366652160,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55,8.676952465222357,-0.08031755492259318,0.25402164101085545
1730821514466627328,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55,8.708488787078172,-0.07528600458369095,0.25941397642291925
1730821514566648320,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.55,8.733022267503275,-0.06930649278018386,0.2614575471360917
1730821514666643456,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.77247418635082,-0.06188668835859845,0.2658621671951866
1730821514766558464,7.21,-5.68,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.806473337443448,-0.0543376915305247,0.26572689357655876
1730821514866549248,7.21,-5.68,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.839207884466486,-0.04659942944488571,0.26443616244476803
1730821514966627328,7.21,-5.68,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.857943163122282,-0.038955096362806474,0.19056790487122474
1730821515066612224,7.21,-5.67,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.861947450959386,-0.039284495112746454,0.07873564690820524
1730821515166659328,7.21,-5.67,10.75,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.861239412919137,-0.039534454062330804,-0.14073242055105656
1730821515266658304,7.21,-5.67,10.75,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54,8.861051100754475,-0.037822477274096045,-0.31793900670614894
1730821515366598400,7.21,-5.67,10.75,-1.46,2.34,-2.12,4.98,-5.54,3.08,0.54,8.85984749979655,-0.03538207708341079,-0.4965070105121294
1730821515466585344,7.21,-5.67,10.74,-1.46,2.34,-2.12,4.98,-5.54,3.08,0.53,8.858342754670065,-0.03400364702836711,-0.6304620464848315
1730821515566530304,7.21,-5.67,10.74,-1.46,2.34,-2.12,4.98,-5.54,3.08,0.53,8.856467380500284,-0.03431108742805766,-0.8530917403348577
1730821515666516224,7.21,-5.67,10.74,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53,8.856692624403966,-0.03863515613089108,-1.0207148320125352
1730821515766572288,7.21,-5.67,10.74,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53,8.866766063370525,-0.05443519346997716,-1.2056843794795469
1730821515866701312,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53,8.87087921767129,-0.069709099788688,-1.3463827564832314
1730821515966668288,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53,8.876358214624037,-0.092631183032724,-1.5244204216575903
1730821516066577408,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.53,8.872732569597108,-0.11271953333927831,-1.6306274374128227
1730821516166442496,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.53,8.86589692662409,-0.13028766929375868,-1.7172334401224219
1730821516266557184,7.21,-5.66,10.72,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.53,8.862335384864906,-0.14165531395845088,-1.777373048879254
1730821516366671360,7.21,-5.66,10.72,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.86294805407871,-0.14211041994819817,-1.821582127757706
1730821516466610432,7.21,-5.66,10.72,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.858191220953037,-0.13943458691145016,-1.8052737902778382
1730821516566646272,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.854408063957282,-0.13831013752413934,-1.8049882219157916
1730821516666620416,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.851113385897145,-0.13822596070577653,-1.8136695056818861
1730821516766500352,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.844123500838474,-0.13839619616037746,-1.8754529193686715
1730821516866543616,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.839643554727633,-0.1396815407005576,-1.993974480544231
1730821516966564352,7.21,-5.65,10.7,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.840828867421552,-0.1382731259068537,-2.094040916659521
1730821517066676480,7.21,-5.65,10.7,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52,8.840849284041443,-0.13560781430424163,-2.2221061924053034
1730821517166646272,7.21,-5.65,10.7,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.844311024398374,-0.13120895073190963,-2.3348999403615545
1730821517266728448,7.21,-5.65,10.7,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.843977106618965,-0.12633059346882258,-2.3573339045185984
1730821517366658304,7.21,-5.64,10.69,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.843699729543616,-0.12588700741001269,-2.3588018578916126
1730821517466512384,7.22,-5.64,10.69,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.842709575893696,-0.12505847898037326,-2.359076901624144
1730821517566556416,7.21,-5.64,10.69,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.840455611923367,-0.1237251017894756,-2.356933316683125
1730821517666487552,7.21,-5.64,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.839055869846769,-0.12295195682558946,-2.355767727270944
1730821517766568448,7.21,-5.64,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.839206502907022,-0.12073688978425912,-2.3547022227242205
1730821517866578432,7.21,-5.63,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.836928917581146,-0.12071924702058179,-2.353632938449084
1730821517966542336,7.2,-5.63,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51,8.835804464396398,-0.11966400424609214,-2.353139163809457
1730821518066544384,7.2,-5.63,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5,8.834390315507783,-0.11820056698713977,-2.351593596278125
1730821518166553344,7.2,-5.63,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5,8.832437317817462,-0.11685495966795778,-2.350163434203748
1730821518266501120,7.2,-5.62,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5,8.83159293769696,-0.1166372568415821,-2.3494027534601294
1730821518366426368,7.19,-5.62,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5,8.829864124117574,-0.11640307593214505,-2.3492574228877374
1730821518466526208,7.19,-5.62,10.66,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5,8.830878275031138,-0.11658474274512409,-2.349299366224837
1730821518566583296,7.17,-5.59,10.59,-1.47,2.4,-2.13,4.99,-5.53,3.12,0.44,8.830825094709027,-0.11725717888582032,-2.3498131705767373
1730821518666520320,7.16,-5.56,10.53,-1.46,2.45,-2.13,5.01,-5.51,3.15,0.39,8.829835880487451,-0.1163859244988763,-2.3016864922255214
1730821518766562304,7.14,-5.52,10.46,-1.46,2.49,-2.13,5.03,-5.49,3.18,0.33,8.819557074162466,-0.13106124271909092,-2.2433139741038532
1730821518866561280,7.12,-5.49,10.39,-1.46,2.54,-2.14,5.04,-5.47,3.21,0.28,8.809345650660623,-0.14234712956390672,-2.245080317926883
1730821518966507264,7.11,-5.46,10.32,-1.46,2.59,-2.14,5.06,-5.44,3.25,0.22,8.792437134344018,-0.16121072386725732,-2.2487165140684833
1730821519066701312,7.09,-5.43,10.25,-1.45,2.63,-2.14,5.07,-5.42,3.28,0.17,8.781181705262755,-0.17548421701684358,-2.2247939201228926
1730821519166601472,7.07,-5.4,10.18,-1.45,2.68,-2.14,5.09,-5.4,3.31,0.12,8.766962187739711,-0.19358648354079566,-2.1986435426223796
1730821519266584320,7.06,-5.37,10.11,-1.45,2.73,-2.15,5.11,-5.38,3.35,0.06,8.756979699895846,-0.2103634622594952,-2.184986813767481
1730821519366593280,7.04,-5.34,10.05,-1.44,2.77,-2.15,5.12,-5.36,3.38,0.01,8.744598597399603,-0.22890185517121164,-2.1683224975908093
1730821519466585344,7.02,-5.31,9.98,-1.44,2.82,-2.15,5.14,-5.34,3.41,-0.05,8.730410533140983,-0.24841586485937217,-2.155950657881457
1730821519566627584,7.0,-5.24,9.85,-1.43,2.87,-2.14,5.14,-5.29,3.47,-0.13,8.715662911745675,-0.2692524006330248,-2.146992881669421
1730821519666619392,6.98,-5.17,9.72,-1.43,2.91,-2.14,5.15,-5.25,3.53,-0.21,8.705021024462187,-0.287054062645105,-2.1473969501705983
1730821519766639360,6.96,-5.1,9.59,-1.42,2.96,-2.13,5.15,-5.21,3.59,-0.29,8.687930629520121,-0.31004771658036123,-2.1587225667394034
1730821519866568448,6.94,-5.03,9.46,-1.41,3.01,-2.12,5.15,-5.17,3.65,-0.37,8.666870917869964,-0.3402232104948344,-2.1799633408010353
1730821519966596352,6.92,-4.96,9.33,-1.4,3.05,-2.11,5.15,-5.13,3.71,-0.45,8.65055355362716,-0.36472598534598566,-2.20591945824945
1730821520066587392,6.89,-4.89,9.2,-1.39,3.1,-2.1,5.16,-5.09,3.77,-0.53,8.62999397652551,-0.38761348803916285,-2.23198459608331
1730821520166621440,6.87,-4.82,9.07,-1.38,3.15,-2.09,5.16,-5.05,3.83,-0.61,8.613200378535314,-0.41071177552914895,-2.261262103520895
1730821520266610432,6.85,-4.75,8.94,-1.38,3.19,-2.09,5.16,-5.01,3.89,-0.69,8.594952956387074,-0.4255460544794234,-2.2809720945266303
1730821520366603264,6.83,-4.68,8.82,-1.37,3.24,-2.08,5.17,-4.96,3.96,-0.77,8.57546230401875,-0.4448459714758437,-2.3090171684032263
1730821520466549504,6.81,-4.61,8.69,-1.36,3.29,-2.07,5.17,-4.92,4.02,-0.85,8.550374189525124,-0.47193773024910524,-2.3425679444132115
1730821520566713600,6.79,-4.54,8.57,-1.35,3.31,-2.03,5.18,-4.88,4.08,-0.93,8.527968461843166,-0.49112827914015567,-2.368981511297054
1730821520666640640,6.77,-4.47,8.46,-1.34,3.34,-1.99,5.19,-4.84,4.15,-1.02,8.511153768202863,-0.5060943237647657,-2.3895548386339263
1730821520766633472,6.76,-4.39,8.35,-1.33,3.37,-1.95,5.2,-4.79,4.21,-1.11,8.489624515954738,-0.5255283884456539,-2.4170012821420332
1730821520866725376,6.74,-4.32,8.24,-1.32,3.4,-1.92,5.21,-4.75,4.28,-1.2,8.465305987105362,-0.5467713335355113,-2.4434583162127375
1730821520966628608,6.72,-4.25,8.12,-1.3,3.42,-1.88,5.22,-4.7,4.34,-1.28,8.440933747161784,-0.56461390223258,-2.4679177337307623
1730821521066547456,6.71,-4.18,8.01,-1.29,3.45,-1.84,5.23,-4.66,4.41,-1.37,8.40922763632712,-0.589918237006672,-2.4798622659257044
1730821521166515456,6.69,-4.11,7.9,-1.28,3.48,-1.8,5.24,-4.62,4.48,-1.46,8.392704786746805,-0.6040874619941383,-2.4779971398932927
1730821521266489600,6.67,-4.03,7.79,-1.27,3.51,-1.76,5.26,-4.57,4.54,-1.55,8.365540298248394,-0.6251486085873181,-2.4743708630822714
1730821521366480384,6.66,-3.96,7.67,-1.26,3.53,-1.72,5.27,-4.53,4.61,-1.64,8.338587842514148,-0.6457194847676861,-2.4698250224910807
1730821521466512384,6.64,-3.89,7.56,-1.25,3.56,-1.69,5.28,-4.48,4.67,-1.72,8.305751556820447,-0.6703561787843142,-2.4672072196432606
1730821521566474496,6.62,-3.83,7.46,-1.25,3.62,-1.62,5.27,-4.44,4.75,-1.81,8.287736220083147,-0.6853438655192146,-2.464691678086249
1730821521666617344,6.6,-3.76,7.35,-1.24,3.68,-1.55,5.26,-4.39,4.82,-1.89,8.256700805099058,-0.7067648345062272,-2.463747171256103
1730821521766578432,6.57,-3.7,7.25,-1.24,3.73,-1.48,5.24,-4.34,4.9,-1.97,8.228583022756924,-0.726035162860291,-2.4630714524911146
1730821521866459392,6.55,-3.63,7.15,-1.24,3.79,-1.41,5.23,-4.29,4.97,-2.05,8.196539843330289,-0.7508484629353998,-2.4623278217767064
1730821521966461440,6.53,-3.57,7.04,-1.24,3.85,-1.34,5.22,-4.24,5.04,-2.13,8.171127398812832,-0.7702417522811773,-2.4634953816842073
1730821522066461440,6.51,-3.5,6.94,-1.23,3.91,-1.27,5.21,-4.19,5.12,-2.22,8.151581867231963,-0.7842201144000289,-2.4643410555704177
1730821522166716416,6.49,-3.44,6.83,-1.23,3.96,-1.21,5.2,-4.14,5.19,-2.3,8.12654464008885,-0.8043206240505993,-2.4645254369106544
1730821522266607360,6.47,-3.37,6.73,-1.23,4.02,-1.14,5.19,-4.09,5.27,-2.38,8.09285715704854,-0.8293650009569129,-2.4647474588622633
1730821522366647552,6.45,-3.31,6.62,-1.22,4.08,-1.07,5.18,-4.04,5.34,-2.46,8.064787959260158,-0.8479762905180448,-2.4647520437945607
1730821522466637312,6.42,-3.24,6.52,-1.22,4.14,-1.0,5.17,-3.99,5.41,-2.55,8.045337683985252,-0.8625879346279989,-2.4645315623170103
1730821522566490368,6.42,-3.17,6.42,-1.23,4.2,-0.97,5.18,-3.95,5.48,-2.63,8.019085817295357,-0.8806287919142011,-2.4646965392428983
1730821522666543360,6.41,-3.1,6.32,-1.24,4.27,-0.94,5.18,-3.91,5.55,-2.72,7.989085852535837,-0.9000306398650929,-2.4648537052152464
1730821522766491392,6.41,-3.03,6.21,-1.25,4.33,-0.91,5.19,-3.88,5.61,-2.81,7.95458513464596,-0.9240021110599709,-2.465218113084929
1730821522866484480,6.4,-2.96,6.11,-1.27,4.4,-0.88,5.2,-3.84,5.68,-2.9,7.9359193931989545,-0.9401474795300365,-2.4641690672356833
1730821522966470400,6.4,-2.88,6.01,-1.28,4.47,-0.85,5.21,-3.8,5.74,-2.99,7.909906674404667,-0.9606546216164165,-2.4643726342159726
1730821523066401536,6.39,-2.81,5.91,-1.29,4.53,-0.82,5.22,-3.76,5.81,-3.07,7.881532541853954,-0.9794808805013759,-2.4651042145531754
1730821523166467328,6.39,-2.74,5.81,-1.3,4.6,-0.79,5.23,-3.72,5.88,-3.16,7.85396010126852,-0.9989844428125476,-2.466022359611851
1730821523266497280,6.39,-2.67,5.71,-1.31,4.66,-0.76,5.23,-3.68,5.94,-3.25,7.818903402080139,-1.0240947529810303,-2.466355459041746
1730821523366531328,6.38,-2.6,5.61,-1.32,4.73,-0.73,5.24,-3.65,6.01,-3.34,7.798626998185055,-1.0392692779010888,-2.4655639935991163
1730821523466564352,6.38,-2.52,5.5,-1.33,4.8,-0.7,5.25,-3.61,6.07,-3.42,7.76996157985633,-1.060453629674221,-2.4646922900502393
1730821523566441216,6.31,-2.43,5.4,-1.35,4.87,-0.68,5.26,-3.55,6.13,-3.51,7.741062809145781,-1.079330525013384,-2.4656932599716526
1730821523666445312,6.25,-2.34,5.3,-1.36,4.94,-0.67,5.26,-3.5,6.18,-3.6,7.714034108163034,-1.1005984261937023,-2.46498620964278
1730821523766504192,6.18,-2.24,5.2,-1.38,5.02,-0.66,5.27,-3.45,6.23,-3.69,7.687897741651771,-1.1197076062679043,-2.4674213562897886
1730821523866666496,6.12,-2.15,5.1,-1.4,5.09,-0.64,5.27,-3.4,6.28,-3.78,7.662083376308054,-1.1403277196756032,-2.466051439175907
1730821523966661376,6.05,-2.06,5.0,-1.41,5.17,-0.63,5.28,-3.35,6.33,-3.86,7.631056229225029,-1.160740201619129,-2.468351030922076
1730821524066616576,5.99,-1.96,4.9,-1.43,5.24,-0.62,5.28,-3.29,6.39,-3.95,7.595522852450619,-1.1857050990267668,-2.4701781623206145
1730821524166608640,5.92,-1.87,4.79,-1.45,5.31,-0.6,5.29,-3.24,6.44,-4.04,7.573926629767451,-1.1985665778309276,-2.4719219057265267
1730821524266458368,5.86,-1.77,4.69,-1.46,5.39,-0.59,5.29,-3.19,6.49,-4.13,7.549276885116921,-1.215695171186284,-2.47450493781323
1730821524366475264,5.79,-1.68,4.59,-1.48,5.46,-0.57,5.3,-3.14,6.54,-4.21,7.521325497568959,-1.2354080633987325,-2.476080559194536
1730821524466405376,5.73,-1.59,4.49,-1.5,5.54,-0.56,5.31,-3.09,6.59,-4.3,7.4863581571898905,-1.2586586386038947,-2.4788279299343396
